reviewAction,inducteeId,inducteeName,classYear,organizationName,confidence,evidenceCount,sourcePageUrls,publicUse
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Harvard Business School,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Honorary Trustee of Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Lifetime Honorary Trustee of the Jewish Community,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,Notre Dame College,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,samuel-h-miller-2013,Samuel H. Miller,2013,The Cleveland Clinic,0.48,1,https://clevelandinternationalhalloffame.com/sam-miller-2013/,candidate-only
organization-context-review,ernie-mihaly-2014,Ernie Mihaly,2014,Cleveland Hungarian Heritage Society,0.48,1,https://clevelandinternationalhalloffame.com/ernie-mihaly-2014/,candidate-only
organization-context-review,ernie-mihaly-2014,Ernie Mihaly,2014,First Hungarian Lutheran Church,0.48,1,https://clevelandinternationalhalloffame.com/ernie-mihaly-2014/,candidate-only
organization-context-review,ernie-mihaly-2014,Ernie Mihaly,2014,Hungarian Charity Club,0.48,1,https://clevelandinternationalhalloffame.com/ernie-mihaly-2014/,candidate-only
organization-context-review,ernie-mihaly-2014,Ernie Mihaly,2014,Hungarian Cultural Center,0.48,1,https://clevelandinternationalhalloffame.com/ernie-mihaly-2014/,candidate-only
organization-context-review,ernie-mihaly-2014,Ernie Mihaly,2014,The Cleveland Hungarian Heritage Society,0.48,1,https://clevelandinternationalhalloffame.com/ernie-mihaly-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Board of Trustees of Cleveland Society,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Executive Director of the Polish American Cultural Center,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Franklin Area School,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Ohio State University,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Polish American Cultural Center,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,eugene-bak-2014,Eugene Bak,2014,Seton Hall University,0.48,1,https://clevelandinternationalhalloffame.com/eugene-bak-2014/,candidate-only
organization-context-review,jim-foster-2014,Jim Foster,2014,The City Club,0.48,1,https://clevelandinternationalhalloffame.com/jim-foster-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Attorney-in-Charge for Offices of the Cleveland Legal Aid Society,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Co-Chaired the Harvard Civil-Rights Committee,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Co-President of the Meissner Family Association,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Command and General Staff College,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Consumer Protection Association,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Director of the Society,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Harvard Law University,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,In Law School,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Secretary for the Law School,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Special Forces Association,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,St Ignatius High School,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Vice-Director of the Friendship Foundation,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,joseph-p-meissner-2014,Joseph P Meissner,2014,Vietnamese American Friendship Society,0.48,1,https://clevelandinternationalhalloffame.com/joseph-p-meissner-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Games and the School,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Hall of Fame of the Scottish Heritage Association,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Historic First Presbyterian Church,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,National Honor Society,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,National President of the Association,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Ohio Scottish Arts School,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Ohio Scottish Games and the Ohio Scottish Arts School,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Scottish-American Cultural Society,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,margaret-callander-2014,Margaret Callander,2014,Shaw High School,0.48,1,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Ahuja Medical Center,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Harvard University Business School,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Ohio Export Promotion and Trade Council,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Ohio State University,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,The Monte Ahuja College,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,Trustee of the Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,World Trade Center,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,monte-ahuja-2014,Monte Ahuja,2014,World Trade Center Advisory Council,0.48,1,https://clevelandinternationalhalloffame.com/monte-ahuja-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland Marshall College,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland Marshall Law Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland Pops Orchestra,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland State University Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Cleveland-Marshall College of Law Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Irish American Archives Society,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Irish Heritage and Cultural Center,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,Irish-American Charitable Foundation,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,thomas-j-scanlon-2014,Thomas J. Scanlon,2014,The Brehon Law Society,0.48,1,https://clevelandinternationalhalloffame.com/thomas-j-scanlon-2014/,candidate-only
organization-context-review,bishop-anthony-pilla-2015,Bishop Anthony Pilla,2015,Borromeo Seminary High School,0.48,1,https://clevelandinternationalhalloffame.com/bishop-anthony-pilla-2015/,candidate-only
organization-context-review,bishop-anthony-pilla-2015,Bishop Anthony Pilla,2015,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/bishop-anthony-pilla-2015/,candidate-only
organization-context-review,bishop-anthony-pilla-2015,Bishop Anthony Pilla,2015,President-Rector of Borromeo College,0.48,1,https://clevelandinternationalhalloffame.com/bishop-anthony-pilla-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Global Impact Award Committee and the CCWA Foundation,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Greater Cleveland Growth Association,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Mount Union University,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Northeast Ohio Council,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Ohio Legal Assistance Foundation,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Ohio State Bar Association Committee,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Regional Business Council,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,The City Club,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,The Cleveland Foundation,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Trustee Emeritus of Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,Trustee of the University,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,University of Akron and the Cleveland Institute,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,University of Michigan Law School,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-pogue-2015,Dick Pogue,2015,World Trade Center,0.48,1,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Board Chairmanship of the International Community Council,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Cleveland Board Chair of the Ukrainian Cultural Arts Association,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Disabilities Executive Committee,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Homes Board Member of the American Indian Education Council,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,International Services Center,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,LifeWorks Ohio Advisory Council,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Religious Communicators Council,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Sisters of Charity Foundation,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,The Arc of Greater Cleveland Trustee of North Coast Community,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,Vice President of North Coast Community,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,dick-russ-2015,Dick Russ,2015,West Side Catholic Center,0.48,1,https://clevelandinternationalhalloffame.com/dick-russ-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Cleveland Legal Aid Society,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Cleveland Marshall School of Law Visiting Committee,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Cuyahoga Community College Hispanic Steering Council,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,George Washington University,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Leadership and Community,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Legal Aid Society,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,Ohio Hispanic Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,School Monitoring and Community,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,honorable-jose-a-villanueva-2015,Honorable José A. Villanueva,2015,West Technical High School,0.48,1,https://clevelandinternationalhalloffame.com/honorable-jose-a-villanueva-2015/,candidate-only
organization-context-review,richard-a-ganim-2015,Richard A. Ganim,2015,Brian Muha Foundation,0.48,1,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,candidate-only
organization-context-review,richard-a-ganim-2015,Richard A. Ganim,2015,Cleveland American Middle East Organization,0.48,1,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,candidate-only
organization-context-review,richard-a-ganim-2015,Richard A. Ganim,2015,Holy Name Society,0.48,1,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,candidate-only
organization-context-review,richard-a-ganim-2015,Richard A. Ganim,2015,Saint Maron Maronite Catholic Church,0.48,1,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,candidate-only
organization-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,Cleveland City Council,0.48,1,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,candidate-only
organization-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,Collinwood Community Services Center,0.48,1,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,candidate-only
organization-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,Collinwood Youth Association,0.48,1,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,candidate-only
organization-context-review,shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,Last Chance Rehab Program,0.48,1,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,candidate-only
organization-context-review,steve-mulloy-2015,Steve Mulloy,2015,Irish-American Club East Side and the Irish Heritage Club,0.48,1,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,candidate-only
organization-context-review,steve-mulloy-2015,Steve Mulloy,2015,Sisters of the Eucharist and the St Augustine Church,0.48,1,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,candidate-only
organization-context-review,steve-mulloy-2015,Steve Mulloy,2015,St Patrick Gaelic Football Club,0.48,1,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,candidate-only
organization-context-review,steve-mulloy-2015,Steve Mulloy,2015,West Side Irish-American Club,0.48,1,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Benelux Business Association,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Cleveland Rotary Club,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Cleveland World Trade Association,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Cleveland World Trade Association Foundation,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Elyria Country Club,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,arnie-de-la-porte-2016-2016,Arnie de la Porte – 2016,2016,Greater Cleveland Growth Association,0.48,1,https://clevelandinternationalhalloffame.com/arnie-de-la-porte-2016/,candidate-only
organization-context-review,khalid-samad-2016-2016,Khalid Samad – 2016,2016,City of Cleveland Community,0.48,1,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,candidate-only
organization-context-review,mohan-bafna-2016,Mohan Bafna,2016,Member of the Executive Board of Bedford Medical Center,0.48,1,https://clevelandinternationalhalloffame.com/induction-event-info/dr-mohan-bafna/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,Board of Directors of the National Italian American Foundation,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,Italian American Bar Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,Majority Leader of Cleveland City Council,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,basil-russo-2017,Basil Russo,2017,Northeast Ohio Italian American Foundation,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/basil-russo/,candidate-only
organization-context-review,bill-miller-2017,Bill Miller,2017,Kent State University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/bill-miller/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,Cleveland Police Foundation,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,Cleveland State University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,Holy Name Society,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,International Services Center,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,Our Lady of Mount Carmel School Foundation,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,jim-craciun-2017,Jim Craciun,2017,University Hospitals ENT Council,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/jim-craciun/,candidate-only
organization-context-review,sam-kim-2017,Sam Kim,2017,Ashtabula Korean Church,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,candidate-only
organization-context-review,sam-kim-2017,Sam Kim,2017,National Chapter Current Advisor for the Korean American Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,candidate-only
organization-context-review,sam-kim-2017,Sam Kim,2017,President of the Korean American Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,American Heart Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,Arab American Anti Discrimination Committee,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,Case Western Reserve University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,Cleveland American Middle East Organization,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,International Cleveland Community Advisory Committee,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,MEC Advisory Council,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,National Arab American Medical Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,National Arab American Medical Association Foundation,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,Present Director of Cath Lab and CHF Clinic,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,Syrian American Cultural Council,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,wael-khoury-2017,Wael Khoury,2017,The Cleveland Orchestra,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Advisory Council of Saint Elias Melkite Greek Catholic Church,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Arab American Center,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Arab American Community,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Arab American Institute,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Arabic Radio Program,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,History Society and Philologian Literary Society,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,International Services Center,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,abby-mina-2018,Abby Mina,2018,Northern Ohio Lebanese American Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/abby-mina/,candidate-only
organization-context-review,atul-mehta-2018,Atul Mehta,2018,Director of the Center,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/atul-mehta/,candidate-only
organization-context-review,atul-mehta-2018,Atul Mehta,2018,Overall Cleveland Clinic,0.48,1,https://clevelandinternationalhalloffame.com/inductees-asia/atul-mehta/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,Air Pollution Committee,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,Cleveland Marshall Law Alumni Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,First Catholic Slovak Ladies Association,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,John Carroll University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,John Marshall College,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
organization-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,2018,Ohio State University,0.48,1,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,candidate-only
