reviewAction,inducteeId,inducteeName,classYear,youtubeVideoId,sourceUrl,assignment,confidence,alreadyInMediaManifest,rightsStatus,sourcePageUrl
review-video-context-before-assignment,paul-burik-2019,Paul Burik,2019,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,paul-burik-2019,Paul Burik,2019,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,paul-burik-2019,Paul Burik,2019,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,paul-burik-2019,Paul Burik,2019,Do7atH9353s,https://www.youtube.com/watch?v=Do7atH9353s,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,paul-burik-2019,Paul Burik,2019,jE7WSnYhKN0,https://www.youtube.com/watch?v=jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/induction-class-2010/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,Ssb2SQ6HPoo,https://www.youtube.com/watch?v=Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,vwTIgQpdBEo,https://www.youtube.com/watch?v=vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,w2Xq5luKGCU,https://www.youtube.com/watch?v=w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,richard-fleischman-2019,Richard Fleischman,2019,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,Ssb2SQ6HPoo,https://www.youtube.com/watch?v=Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,vwTIgQpdBEo,https://www.youtube.com/watch?v=vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,w2Xq5luKGCU,https://www.youtube.com/watch?v=w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,sree-sreenath-2019,Sree Sreenath,2019,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,berj-shakarian-2020,Berj Shakarian,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,joe-valencic-2020,Joe Valencic,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,margaret-lynch-2020,Margaret Lynch,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,may-chen-2020,May Chen,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,Ssb2SQ6HPoo,https://www.youtube.com/watch?v=Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,vwTIgQpdBEo,https://www.youtube.com/watch?v=vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,w2Xq5luKGCU,https://www.youtube.com/watch?v=w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,lHHN_zd8O8k,https://www.youtube.com/watch?v=lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,_ifygk1bw5Q,https://www.youtube.com/watch?v=_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,ramesh-shah-2020,Ramesh Shah,2020,eCOSePkWnFY,https://www.youtube.com/watch?v=eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,Pyty_Fo8cFs,https://www.youtube.com/watch?v=Pyty_Fo8cFs,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,eWsy8Ctigm0,https://www.youtube.com/watch?v=eWsy8Ctigm0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,e-wqDqAmYP8,https://www.youtube.com/watch?v=e-wqDqAmYP8,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,valarie-mccall-2020,Valarie McCall,2020,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,zWJEroGvQUg,https://www.youtube.com/watch?v=zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,EfAP31kBlsM,https://www.youtube.com/watch?v=EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,XrKxMkfQALI,https://www.youtube.com/watch?v=XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,ovFsNwqqQNc,https://www.youtube.com/watch?v=ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,36YHkoqo-Fk,https://www.youtube.com/watch?v=36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,EZ92Q341gm4,https://www.youtube.com/watch?v=EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,anda-cook-2022,Anda Cook,2022,MzvxeSsag0w,https://www.youtube.com/watch?v=MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,carl-robson-2022,Carl Robson,2022,I133bhcNqgo,https://www.youtube.com/watch?v=I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,carl-robson-2022,Carl Robson,2022,P34omi5XUiY,https://www.youtube.com/watch?v=P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2024-details/
review-video-context-before-assignment,carl-robson-2022,Carl Robson,2022,_JXBIYSnWB0,https://www.youtube.com/watch?v=_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
review-video-context-before-assignment,carl-robson-2022,Carl Robson,2022,YDThFb2kPdA,https://www.youtube.com/watch?v=YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,needs-rights-caption-transcript-review,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/
