inducteeId,inducteeName,classYear,suggestedTheme,wordCount,sourcePageUrl,excerpt,candidateUse
ken-kovach-2012,Ken Kovach,2012,education,195,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,• Served as Director of Executive Education at the Mandel Center for Nonprofit Organizations of Case Western Reserve...,staff-draft-only
ken-kovach-2012,Ken Kovach,2012,education,158,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,"• He is a graduate of St. Tikhon Theological Seminary, St. Vladimir Theological Seminary, St. Sergius Theological Academy...",staff-draft-only
ken-kovach-2012,Ken Kovach,2012,biographical-context,69,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,He was made an Honorary Member of the Don Cossacks in the Don River region of Russia. In...,staff-draft-only
ken-kovach-2012,Ken Kovach,2012,community-service,57,https://clevelandinternationalhalloffame.com/ken-kovach-2012/,Special awards include the 2007 International Service Award from the Cleveland Chapter of Rotary International and the 2008...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,education,108,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,El Hajj Amir Khalid A. Samad is an internationally known and recognized Community Activist and leader who formerly...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,education,93,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,"As an internationally acclaimed specialist on Urban Violence, Youth Empowerment and Gang Intervention, Amir Samad has lectured throughout...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,115,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,"In 1987, Khalid Samad, the late Omar Ali-Bey and other community leaders formed The Coalition For A Better...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,157,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,The Coalition For A Better Life designed and implemented five monumental projects that were nationally acclaimed. These projects...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,49,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,"Khalid A. Samad is a leading authority on cross-cultural relations, one of the most important religious and cultural...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,biographical-context,63,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,"In December of 2008, Amir Samad was asked to be one of the panelists in Washington, D.C. at...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,life-work,49,https://clevelandinternationalhalloffame.com/khalid-samad-2016/,Khalid Samad was inducted into the 2016 Class of the Cleveland International Hall of Fame on the evening...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,education,108,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,El Hajj Amir Khalid A. Samad is an internationally known and recognized Community Activist and leader who formerly...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,education,93,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,"As an internationally acclaimed specialist on Urban Violence, Youth Empowerment and Gang Intervention, Amir Samad has lectured throughout...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,116,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,"In 1987, Khalid Samad, the late Omar Ali-Bey and other community leaders formed The Coalition For A Better...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,157,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,The Coalition For A Better Life designed and implemented five monumental projects that were nationally acclaimed. These projects...,staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,community-service,49,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,"Khalid A. Samad is a leading authority on cross-cultural relations, one of the most important religious and cultural...",staff-draft-only
khalid-samad-2016-2016,Khalid Samad – 2016,2016,biographical-context,63,https://clevelandinternationalhalloffame.com/induction-event-info/khalid-samad/,"In December of 2008, Amir Samad was asked to be one of the panelists in Washington, D.C. at...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,early-life,56,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"For decades, when Cleveland’s Asian communities needed help navigating a new country, resolving conflict, or putting on a...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,early-life,73,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"Le was born in Can Tho, Vietnam, one of eight siblings. As a teenager, he witnessed the spread...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,education,57,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"Soon after, Le, along with his brother and nephew, boarded a plane bound for the United States. By...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,life-work,88,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"Later that year Le moved to Cleveland, drawn by the promise of opportunity along the shores of Lake...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,community-service,51,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"For 32 years with the City of Cleveland, Le was a steady presence and trusted mediator. When challenges...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,community-service,66,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,Le helped more than 125 families displaced by war resettle in Cleveland. He guided those families through housing...,staff-draft-only
le-nguyen-2026,Le Nguyen,2026,life-work,46,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"Believing deeply in his neighborhood, Le worked with Councilman Matt Zone to help establish the Vietnamese Community of...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,biographical-context,75,https://clevelandinternationalhalloffame.com/le-nguyen-class-of-2026-vietnames-heritage-cleveland-international-hall-of-fame/,"In 2012, after 32 years of public service, Le retired to care for his wife, Bonnie , following...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,early-life,56,https://clevelandinternationalhalloffame.com/le-nguyen/,"For decades, when Cleveland’s Asian communities needed help navigating a new country, resolving conflict, or putting on a...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,early-life,73,https://clevelandinternationalhalloffame.com/le-nguyen/,"Le was born in Can Tho, Vietnam, one of eight siblings. As a teenager, he witnessed the spread...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,education,57,https://clevelandinternationalhalloffame.com/le-nguyen/,"Soon after, Le, along with his brother and nephew, boarded a plane bound for the United States. By...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,life-work,88,https://clevelandinternationalhalloffame.com/le-nguyen/,"Later that year Le moved to Cleveland, drawn by the promise of opportunity along the shores of Lake...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,community-service,51,https://clevelandinternationalhalloffame.com/le-nguyen/,"For 32 years with the City of Cleveland, Le was a steady presence and trusted mediator. When challenges...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,community-service,66,https://clevelandinternationalhalloffame.com/le-nguyen/,Le helped more than 125 families displaced by war resettle in Cleveland. He guided those families through housing...,staff-draft-only
le-nguyen-2026,Le Nguyen,2026,life-work,46,https://clevelandinternationalhalloffame.com/le-nguyen/,"Believing deeply in his neighborhood, Le worked with Councilman Matt Zone to help establish the Vietnamese Community of...",staff-draft-only
le-nguyen-2026,Le Nguyen,2026,biographical-context,75,https://clevelandinternationalhalloffame.com/le-nguyen/,"In 2012, after 32 years of public service, Le retired to care for his wife, Bonnie , following...",staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,early-life,108,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,Leo Weidenthal (1878-1967) was editor of the Jewish Independent and founder of the Cleveland Cultural Garden Federation. Born...,staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,biographical-context,32,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,Weidenthal was a founder of the Cleveland Chapter of the National Conference of Christians & Jews. Cleveland was...,staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,community-service,52,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,Bud Weidenthal recalls that he was dubbed “Leo the Lion of Willowdale” for his journalistic tenacity. When he...,staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,recognition,38,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,"When he retired as a reporter in 1917 to become editor of the Jewish Independent, Cleveland City Council...",staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,recognition,54,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,"Leo Weidenthal celebrated his birthday each year with William Shakespeare, and built and catalogued a Shakespeare collection which...",staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,community-service,57,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,"During the dedication of the Shakespeare Garden in Rockefeller Park in 1916, Weidenthal said that similar sites should...",staff-draft-only
leo-weidenthal-2010,Leo Weidenthal,2010,biographical-context,45,https://clevelandinternationalhalloffame.com/leo-weidenthal-2010/,"In 1962 Louis Seltzer, editor of the Cleveland Press, wrote a column dedicated to him. “You, Leo, are...",staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,early-life,71,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,"Lonnie Davis McCauley was born in Cleveland on September 19th, 1947. She attended high school at Lourdes Academy,...",staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,community-service,67,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,Lonnie had a long and active history promoting Irish Culture and History with the Irish community in Cleveland...,staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,biographical-context,72,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,At that time she was working as the first Irish-American Archivist at the Western Reserve Historical Society and...,staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,life-work,49,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,"At the East Side Club, when not busy raising five children with her husband Tom, Lonnie helped found...",staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,community-service,71,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,Years later she helped found a second Irish-American library at the West Side Irish-American Club. At the East...,staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,biographical-context,76,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,"Everything Lonnie did she did with a passion – so she not only loved poetry, but wrote and...",staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,biographical-context,46,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,“I believe I am on a mission to keep our Irish-American history alive so it can be passed...,staff-draft-only
lonnie-mccauley-2010,Lonnie McCauley,2010,biographical-context,32,https://clevelandinternationalhalloffame.com/lonnie-mccauley-2010/,"Lonnie Davis McCauley died on March 18, 2001. Her lifelong achievements were perhaps best summarized by Tom McCaffrey,...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,early-life,33,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,"Lucretia Stoica was born in Youngstown, Ohio. As a young child she travelled to Romania where she grew...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,life-work,59,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,"Upon return to Cleveland Lucretia joined the staff of the International Institute of the YWCA, a non-profit agency...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,life-work,44,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,Included in her professional activities were free lance writing for the Voice of America and defending aliens in...,staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,community-service,54,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,During the early 1950s she organized a series of conferences and festivals promoting the cultural background of the...,staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,life-work,59,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,"In the late 1960s, under a considerable grant from the Ford Foundation, she founded, organized and administered a...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,life-work,35,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,"In the early 1970s, with three other ladies she, co-founded the LANGUAGE BANK OF CLEVELAND, providing free Translation...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,life-work,37,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,"For four decades she re-edited and published the Nationality Directory, founded by journalist Theodor Andrica. The directory contained...",staff-draft-only
lucretia-stoica-2011,Lucretia Stoica,2011,biographical-context,61,https://clevelandinternationalhalloffame.com/lucretia-stoica-2011/,For several years she chaired the Ohio Refugee Advisory Council and was a founder of the Cleveland Refugee...,staff-draft-only
lucy-torres-2026,Lucy Torres,2026,early-life,85,https://clevelandinternationalhalloffame.com/lucy-torres/,"Born and raised in Comerío, Puerto Rico, Lucy is the daughter of Amparo Rodríguez and Luis Bonilla. She...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,early-life,78,https://clevelandinternationalhalloffame.com/lucy-torres/,"In 1978, Lucy relocated to Cleveland, Ohio, where she reconnected with her family and built a life rooted...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,education,39,https://clevelandinternationalhalloffame.com/lucy-torres/,"Committed to lifelong learning, Lucy furthered her education through coursework at Cleveland State University, Cuyahoga Community College, and...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,life-work,100,https://clevelandinternationalhalloffame.com/lucy-torres/,"Lucy’s community impact is both broad and profound. She has held leadership roles in key organizations, including serving...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,education,88,https://clevelandinternationalhalloffame.com/lucy-torres/,"For 15 years, Lucy worked with the Cleveland Metropolitan School District as a liaison between parents and the...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,education,39,https://clevelandinternationalhalloffame.com/lucy-torres/,"Lucy’s work has been recognized through honors such as the Sister Alicia Award from Cleveland State University, among...",staff-draft-only
lucy-torres-2026,Lucy Torres,2026,early-life,35,https://clevelandinternationalhalloffame.com/lucy-torres/,"Today, Lucy Torres continues her legacy through her family, dedicating her time to supporting her daughter and grandchildren....",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,early-life,62,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"Luis Martinez was born in Bayamon, Puerto Rico and moved with his family from Puerto Rico to Lorain,...",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,biographical-context,44,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"He contributed the chapter titled, “A Puerto Rican Marine” and is found on the cover of the New...",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,education,82,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"In 1973, Mr. Martinez moved to Cleveland, Ohio and joined the Recruitment and Training Program/Construction Equal Employment Plan...",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,life-work,117,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"In 1981, he went on to briefly serve with the Department of Labor, Bureau of Apprenticeship and Training...",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,education,59,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"In 1986, Mr. Martinez was awarded a scholarship by the National Urban Fellows, Inc. He received a Masters...",staff-draft-only
luis-martinez-2011,Luis Martinez,2011,education,79,https://clevelandinternationalhalloffame.com/luis-martinez-2011/,"Mr. Martinez is married to Nora, who retired as a teacher with the Cleveland Municipal School District. His...",staff-draft-only
margaret-callander-2014,Margaret Callander,2014,early-life,32,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,"Margaret was born on July 28, 1932 in Cleveland to Scottish Emigrant parents from Glasgow, Scotland. She graduated...",staff-draft-only
margaret-callander-2014,Margaret Callander,2014,education,69,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,Margaret began Highland Dancing at the age of 5 and began competing at the age of 12. She...,staff-draft-only
margaret-callander-2014,Margaret Callander,2014,biographical-context,50,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,"Shortly thereafter she became an Adjudicator of the Scottish Official Board of Highland Dancing Panel, which is also...",staff-draft-only
margaret-callander-2014,Margaret Callander,2014,biographical-context,63,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,"Some of Margaret’s students, as well as Margaret herself, were very successful in 1955 at the Edinburgh Festival...",staff-draft-only
margaret-callander-2014,Margaret Callander,2014,community-service,41,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,Under her tutelage they performed numerous times at the Ohio State Fair representing their Scottish Heritage as the...,staff-draft-only
margaret-callander-2014,Margaret Callander,2014,community-service,40,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,"Margaret’s Balmoral Highland Dancers performed at many local and civic events, including shows and demonstrations at nursing homes,...",staff-draft-only
margaret-callander-2014,Margaret Callander,2014,education,38,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,Margaret is one of the founders of both the Ohio Scottish Games and the Ohio Scottish Arts School....,staff-draft-only
margaret-callander-2014,Margaret Callander,2014,education,63,https://clevelandinternationalhalloffame.com/margaret-callander-2014/,Margaret still serves as co-chair of the Ohio Scottish Highland Dancing Competition. In 1978 the weeklong Ohio Scottish...,staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,life-work,30,https://clevelandinternationalhalloffame.com/margaret-lynch/,Margaret Lynch has served as Executive Director of the Irish American Archives Society since 2008. She had been...,staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,life-work,62,https://clevelandinternationalhalloffame.com/margaret-lynch/,"As Executive Director, she researches, develops, and presents talks, displays, walking tours, and other programming related to the...",staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,biographical-context,61,https://clevelandinternationalhalloffame.com/margaret-lynch/,She also researched and wrote a history of the Irish in Cleveland as seen through the lens of...,staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,recognition,53,https://clevelandinternationalhalloffame.com/margaret-lynch/,"For her work on The Day We Celebrate, she received the “Outstanding Services to the Irish Diaspora” award...",staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,education,60,https://clevelandinternationalhalloffame.com/margaret-lynch/,"In addition, as a free-lance writer, she has managed arts education projects for a variety of cultural institutions...",staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,biographical-context,77,https://clevelandinternationalhalloffame.com/margaret-lynch/,Covid-19 forced the always sold out induction ceremonies to be cancelled in 2020 and 2021. We tried to...,staff-draft-only
margaret-lynch-2020,Margaret Lynch,2020,biographical-context,38,https://clevelandinternationalhalloffame.com/margaret-lynch/,"On the evening of June 7, 2022 Margaret was finally honored in person and was inducted by Gerry...",staff-draft-only
margaret-w-wong-2010,Margaret W. Wong,2010,biographical-context,93,https://clevelandinternationalhalloffame.com/margaret-w-wong-2010/,"In more than 30 years of practice, Margaret Wong built Margaret W. Wong & Associates Co., L.P.A. into...",staff-draft-only
margaret-w-wong-2010,Margaret W. Wong,2010,life-work,61,https://clevelandinternationalhalloffame.com/margaret-w-wong-2010/,"Ms. Wong has been inducted into the Ohio Women’s Hall of Fame, is AV rated by Martindale-Hubbell, is...",staff-draft-only
margaret-w-wong-2010,Margaret W. Wong,2010,education,65,https://clevelandinternationalhalloffame.com/margaret-w-wong-2010/,"Ms. Wong has volunteered her time and expertise to the boards of diverse organizations, including Ideastream, the Ohio...",staff-draft-only
margaret-w-wong-2010,Margaret W. Wong,2010,community-service,84,https://clevelandinternationalhalloffame.com/margaret-w-wong-2010/,"Ms. Wong is an avid educator, reader and writer. She is a charter founding member of the Ohio...",staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,education,41,https://clevelandinternationalhalloffame.com/marilyn-madigan/,Marilyn Madigan is the daughter of the late Jack and Catherine Finn Madigan. She is a lifelong resident...,staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,life-work,83,https://clevelandinternationalhalloffame.com/marilyn-madigan/,"She is a Parishioner of St. Patrick West Park. As a youth, she was a participate and a...",staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,education,64,https://clevelandinternationalhalloffame.com/marilyn-madigan/,"In her professional career, Marilyn received a Bachelor of Science in Nursing from St. John College. She started...",staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,life-work,72,https://clevelandinternationalhalloffame.com/marilyn-madigan/,Her involvement with the Irish Community started in 1969 when she started marching with the Ladies Drill Team...,staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,education,96,https://clevelandinternationalhalloffame.com/marilyn-madigan/,"Marilyn continues to be an active member of Cleveland’s Irish Community with memberships in Cleveland Comhaltas,Gaelic Society, Irish...",staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,life-work,59,https://clevelandinternationalhalloffame.com/marilyn-madigan/,She has volunteered for many years at the Cleveland Irish Cultural Festival and with the Irish American Archives...,staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,education,84,https://clevelandinternationalhalloffame.com/marilyn-madigan/,The organization that Marilyn is most active with is the Ladies Ancient Order of Hibernians. She has been...,staff-draft-only
marilyn-madigan-2019,Marilyn Madigan,2019,biographical-context,48,https://clevelandinternationalhalloffame.com/marilyn-madigan/,She was very proud and honored to be serving as National Irish Historian during the Centennial of the...,staff-draft-only
may-chen-2020,May Chen,2020,life-work,73,https://clevelandinternationalhalloffame.com/may-chen/,"May J. Chen, is co-founder and executive director emeritus of Asian Services in Action, Inc. , whose mission...",staff-draft-only
may-chen-2020,May Chen,2020,life-work,130,https://clevelandinternationalhalloffame.com/may-chen/,"Mrs. Chen, a native of Hong Kong, China, has spent her professional life creating opportunities out of obstacles,...",staff-draft-only
may-chen-2020,May Chen,2020,early-life,165,https://clevelandinternationalhalloffame.com/may-chen/,"A licensed professional clinical counselor and licensed independent marriage and family therapist, Mrs. Chen, who received her bachelor’s...",staff-draft-only
may-chen-2020,May Chen,2020,biographical-context,56,https://clevelandinternationalhalloffame.com/may-chen/,"As you know, Covid-19 forced the always sold out induction ceremonies to be cancelled in 2020 and 2021...",staff-draft-only
may-chen-2020,May Chen,2020,biographical-context,30,https://clevelandinternationalhalloffame.com/may-chen/,"Michael Byun , her successor as CEO of ASIA Inc., sent his congratulations from Seattle and then May...",staff-draft-only
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,life-work,31,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,Honorable Frank G. Jackson served as the 56th Mayor of the City of Cleveland. He served four full...,staff-draft-only
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,education,86,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,"Mayor Jackson grew up in Cleveland’s Central and Kinsman neighborhoods. After graduating from Max S. Hayes High School,...",staff-draft-only
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,life-work,67,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,"He passed the Ohio bar exam and started his legal career as an assistant city prosecutor. In 1989,...",staff-draft-only
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,education,59,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,"On January 2, 2006, Jackson was sworn in as Cleveland’s 56th mayor at East Technical High School. In...",staff-draft-only
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,community-service,36,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,He was instrumental in opening the City Hall Rotunda to people celebrating their diverse ethnic heritages resulting in...,staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,biographical-context,56,https://clevelandinternationalhalloffame.com/michael-d-polensek/,"Michael D. Polensek, the “Dean” of City Council, and Councilman representing Cleveland’s 8th Ward, has served the neighborhoods...",staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,biographical-context,33,https://clevelandinternationalhalloffame.com/michael-d-polensek/,"For over four decades, Councilman Polensek has represented the Collinwood / Nottingham Neighborhoods. Today, he represents the ethnically...",staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,life-work,44,https://clevelandinternationalhalloffame.com/michael-d-polensek/,"During his long and productive tenure, Councilman Polensek has been at the forefront of numerous development projects and...",staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,life-work,41,https://clevelandinternationalhalloffame.com/michael-d-polensek/,He served as President of City Council from 1999 to 2002. During this tenure he created the Neighborhood...,staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,community-service,41,https://clevelandinternationalhalloffame.com/michael-d-polensek/,"After working for years, he was instrumental in the construction of the $11.0 million Collinwood Recreation Center, located...",staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,biographical-context,45,https://clevelandinternationalhalloffame.com/michael-d-polensek/,Mike Polensek championed the effort to transfer the Cleveland Lakefront Parks to the Cleveland MetroParks System and continues...,staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,education,68,https://clevelandinternationalhalloffame.com/michael-d-polensek/,"He is presently working on the new streetscape for the East 185th Street business corridor, which is also...",staff-draft-only
michael-d-polensek-2023,Michael D. Polensek,2023,early-life,31,https://clevelandinternationalhalloffame.com/michael-d-polensek/,Polensek was born in the Glenville neighborhood on East 120th Street and raised in Collinwood and graduated from...,staff-draft-only
milton-maltz-2012,Milton Maltz,2012,life-work,51,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,"Milton Maltz founded Malrite Communications Group, Inc. in 1956 and served as its Chairman and CEO until the...",staff-draft-only
milton-maltz-2012,Milton Maltz,2012,life-work,73,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,Mr. Maltz began his career in broadcasting as a kid actor in radio dramas originating in Chicago and...,staff-draft-only
milton-maltz-2012,Milton Maltz,2012,education,75,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,"As a respected and active member of the broadcast industry, and a member of its Hall of Fame,...",staff-draft-only
milton-maltz-2012,Milton Maltz,2012,education,85,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,"Mr. Maltz is active in numerous philanthropic and civic organizations including the Cleveland Orchestra, Case Western Reserve University’s...",staff-draft-only
milton-maltz-2012,Milton Maltz,2012,life-work,80,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,"Today, Mr. Maltz is using his years of entertainment experience and expertise to develop distinctive entertainment projects around...",staff-draft-only
milton-maltz-2012,Milton Maltz,2012,recognition,47,https://clevelandinternationalhalloffame.com/milton-maltz-2012/,"Mr. Maltz and his wife Tamar revived the Playhouse in Jupiter, Florida (formerly the Burt Reynolds Dinner Theater),...",staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,early-life,82,https://clevelandinternationalhalloffame.com/mohan-bafna-2016/,"My father, Dr. Mohan Bafna, comes from a very humble business family in a small village in the...",staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,early-life,51,https://clevelandinternationalhalloffame.com/mohan-bafna-2016/,He continues to give back to the society here in the United States and India and tries to...,staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,biographical-context,44,https://clevelandinternationalhalloffame.com/mohan-bafna-2016/,We have never heard him say a negative word about anyone – ever. He is an eternally positive...,staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,biographical-context,45,https://clevelandinternationalhalloffame.com/mohan-bafna-2016/,Dr. Mohan Bafna was inducted into the 2016 Class of the Cleveland International Hall of Fame on the...,staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,biographical-context,32,https://clevelandinternationalhalloffame.com/mohan-bafna-2016/,Here is the video of Suresh Bafna reading the acceptance speech for his father Dr. Mohan Bafna who...,staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,early-life,82,https://clevelandinternationalhalloffame.com/induction-event-info/dr-mohan-bafna/,"My father, Dr. Mohan Bafna, comes from a very humble business family in a small village in the...",staff-draft-only
mohan-bafna-2016,Mohan Bafna,2016,early-life,51,https://clevelandinternationalhalloffame.com/induction-event-info/dr-mohan-bafna/,He continues to give back to the society here in the United States and India and tries to...,staff-draft-only
