inducteeId,inducteeName,classYear,youtubeVideoId,assignment,confidence,alreadyPresent,sourcePageUrl,needsRightsReview
joyce-mariani-2023,Joyce Mariani,2023,RImDK_lpjFM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
joyce-mariani-2023,Joyce Mariani,2023,EtHbvT_s4NY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
joyce-mariani-2023,Joyce Mariani,2023,ynzDfs0graM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
joyce-mariani-2023,Joyce Mariani,2023,lF42eHsGdFc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
ken-kovach-2012,Ken Kovach,2012,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
ken-kovach-2012,Ken Kovach,2012,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ken-kovach-2012,Ken Kovach,2012,b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
ken-kovach-2012,Ken Kovach,2012,a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
ken-kovach-2012,Ken Kovach,2012,A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
ken-kovach-2012,Ken Kovach,2012,rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
le-nguyen-2026,Le Nguyen,2026,Pyty_Fo8cFs,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
le-nguyen-2026,Le Nguyen,2026,eWsy8Ctigm0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
le-nguyen-2026,Le Nguyen,2026,e-wqDqAmYP8,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
leo-weidenthal-2010,Leo Weidenthal,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
leo-weidenthal-2010,Leo Weidenthal,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
leo-weidenthal-2010,Leo Weidenthal,2010,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
leo-weidenthal-2010,Leo Weidenthal,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
leo-weidenthal-2010,Leo Weidenthal,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
lonnie-mccauley-2010,Lonnie McCauley,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
lucretia-stoica-2011,Lucretia Stoica,2011,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
lucretia-stoica-2011,Lucretia Stoica,2011,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
lucretia-stoica-2011,Lucretia Stoica,2011,A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
lucretia-stoica-2011,Lucretia Stoica,2011,rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
lucy-torres-2026,Lucy Torres,2026,Pyty_Fo8cFs,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
lucy-torres-2026,Lucy Torres,2026,eWsy8Ctigm0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
lucy-torres-2026,Lucy Torres,2026,e-wqDqAmYP8,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
luis-martinez-2011,Luis Martinez,2011,A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
luis-martinez-2011,Luis Martinez,2011,rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
margaret-callander-2014,Margaret Callander,2014,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-callander-2014,Margaret Callander,2014,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-lynch-2020,Margaret Lynch,2020,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-lynch-2020,Margaret Lynch,2020,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-lynch-2020,Margaret Lynch,2020,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-lynch-2020,Margaret Lynch,2020,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-w-wong-2010,Margaret W. Wong,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
margaret-w-wong-2010,Margaret W. Wong,2010,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
margaret-w-wong-2010,Margaret W. Wong,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
margaret-w-wong-2010,Margaret W. Wong,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
marilyn-madigan-2019,Marilyn Madigan,2019,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
marilyn-madigan-2019,Marilyn Madigan,2019,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
marilyn-madigan-2019,Marilyn Madigan,2019,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
marilyn-madigan-2019,Marilyn Madigan,2019,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
marilyn-madigan-2019,Marilyn Madigan,2019,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
marilyn-madigan-2019,Marilyn Madigan,2019,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
may-chen-2020,May Chen,2020,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
may-chen-2020,May Chen,2020,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
mayor-frank-jackson-2025,Mayor Frank Jackson,2025,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
milton-maltz-2012,Milton Maltz,2012,b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
milton-maltz-2012,Milton Maltz,2012,a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
mohan-bafna-2016,Mohan Bafna,2016,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
mohan-bafna-2016,Mohan Bafna,2016,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
mona-alag-2017,Mona Alag,2017,NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
mona-alag-2017,Mona Alag,2017,wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
mona-alag-2017,Mona Alag,2017,14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
mona-alag-2017,Mona Alag,2017,IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
mona-alag-2017,Mona Alag,2017,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
mona-alag-2017,Mona Alag,2017,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
nacy-panzica-2013,Nacy Panzica,2013,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
nacy-panzica-2013,Nacy Panzica,2013,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
nacy-panzica-2013,Nacy Panzica,2013,mrnRSQgQi1k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2013/,true
nacy-panzica-2013,Nacy Panzica,2013,LLkc_JGAW6M,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2013/,true
paramjit-singh-2010,Paramjit Singh,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paramjit-singh-2010,Paramjit Singh,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paramjit-singh-2010,Paramjit Singh,2010,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paramjit-singh-2010,Paramjit Singh,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
paramjit-singh-2010,Paramjit Singh,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
pat-dowd-2023,Pat Dowd,2023,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
pat-dowd-2023,Pat Dowd,2023,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
paul-burik-2019,Paul Burik,2019,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paul-burik-2019,Paul Burik,2019,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paul-burik-2019,Paul Burik,2019,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-burik-2019,Paul Burik,2019,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
paul-burik-2019,Paul Burik,2019,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
paul-sciria-2010,Paul Sciria,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paul-sciria-2010,Paul Sciria,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
paul-sciria-2010,Paul Sciria,2010,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
paul-sciria-2010,Paul Sciria,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
paul-sciria-2010,Paul Sciria,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
pierre-bejjani-2023,Pierre Bejjani,2023,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
pierre-bejjani-2023,Pierre Bejjani,2023,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
pierre-bejjani-2023,Pierre Bejjani,2023,yR18WkgJ_tQ,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,7im99WF6Sfw,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,DhCiFpCsGFk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,RImDK_lpjFM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,EtHbvT_s4NY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,ynzDfs0graM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,lF42eHsGdFc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
pierre-bejjani-2023,Pierre Bejjani,2023,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
pierre-bejjani-2023,Pierre Bejjani,2023,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
pierre-bejjani-2023,Pierre Bejjani,2023,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
pierre-bejjani-2023,Pierre Bejjani,2023,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
pierre-bejjani-2023,Pierre Bejjani,2023,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
